Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Artwork frame material (product.metafields.shopify.artwork-frame-material),Color (product.metafields.shopify.color-pattern),Frame style (product.metafields.shopify.frame-style),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
austin,,,,,,,,,16x24,,,Unframed,,,,,izh7xwgsiux-s1p-16x24-unf-am,221.398435797,,continue,manual,100.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/55828c45-a659-4ef5-88d0-cd78f45b255e.preview.lg.jpg?v=1771018301,7,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/a02e38b6-deaf-4a74-b746-1a059836c4d7.preview.lg.jpg?v=1771018300,lb,,,,,,,,,
austin,,,,,,,,,16x24,,,Natural Oak,,,,,izh7xwgsiux-s1p-16x24-na-pok-am,3232.117791672,,continue,manual,190.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/132be684-5c54-47d6-b76f-ce483301f5c2.preview.lg.jpg?v=1771018301,8,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/a02e38b6-deaf-4a74-b746-1a059836c4d7.preview.lg.jpg?v=1771018300,lb,,,,,,,,,
austin,,,,,,,,,16x24,,,Black Oak,,,,,izh7xwgsiux-s1p-16x24-bl-pok-am,3232.117791672,,continue,manual,190.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/9ea0d8a0-f3e9-430c-aee2-42b3b0a9bdf2.preview.lg.jpg?v=1771018301,9,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/a02e38b6-deaf-4a74-b746-1a059836c4d7.preview.lg.jpg?v=1771018300,lb,,,,,,,,,
austin,,,,,,,,,24x36,,,Unframed,,,,,izh7xwgsiux-s1p-24x36-unf-am,326.631865637,,continue,manual,120.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/bc4660b8-9391-4630-8557-b078ee0e66e1.preview.lg.jpg?v=1771018300,10,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/a02e38b6-deaf-4a74-b746-1a059836c4d7.preview.lg.jpg?v=1771018300,lb,,,,,,,,,
austin,,,,,,,,,24x36,,,Natural Oak,,,,,izh7xwgsiux-s1p-24x36-na-oak-am,6750.633805762,,continue,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/a02e38b6-deaf-4a74-b746-1a059836c4d7.preview.lg.jpg?v=1771018300,lb,,,,,,,,,
austin,,,,,,,,,24x36,,,Black Oak,,,,,izh7xwgsiux-s1p-24x36-bl-oak-am,6750.633805762,,continue,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/a02e38b6-deaf-4a74-b746-1a059836c4d7.preview.lg.jpg?v=1771018300,lb,,,,,,,,,
baltimore-marathon,Baltimore Marathon Personalized Race Print,"<p><strong>Trackstar is the Official Race Print Partner of the Baltimore Running Festival.</strong></p>
<p>Trackstar's Baltimore Marathon print is a customizable print featuring your runner's name, official time, pace, and race-day weather.</p>
<p>This thoughtful and beautifully made race print is the best and easiest way to show your runner that you love them.</p>
<p>Each print is personalized with:</p>
<ul class=""nml__editor__content__bullet__list"">
<li class=""nml__editor__content__listItem"">
<p>The runner’s name, bib number, finish time, pace</p>
</li>
<li class=""nml__editor__content__listItem"">
<p>The official race date</p>
</li>
<li class=""nml__editor__content__listItem"">
<p>Actual race-day weather</p>
</li>
<li class=""nml__editor__content__listItem"">
<p>And a beautifully illustrated race course map</p>
</li>
</ul>
<p>Choose from framed or unframed, and we’ll handle the rest. Just give us the runner’s name and we’ll make you look like the most thoughtful gift-giver alive.</p>
<p>We have options for the <span>Full Marathon, Half Marathon, 10k and 5k</span>. We will determine which design to give you based on the official race results.<strong></strong></p>",Artelo,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints","","partner, personalized, YGroup_personalized",true,Size,8x10,,Frame,Unframed,,,,,mdvw4bpuq4u-s1p-8x10-unf-am,96.932689469,,continue,manual,60.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/152b1498-0dd7-4d7c-9b29-8814aa7aeaf5.preview.lg.jpg?v=1760020914,1,"",false,,,,,,,,,,,,,,,'58,metal; wood,black,framed; modern; unframed,sports; art,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/152b1498-0dd7-4d7c-9b29-8814aa7aeaf5.preview.lg.jpg?v=1760020914,lb,,,true,,,true,,,active
baltimore-marathon,,,,,,,,,8x10,,,Natural Oak,,,,,mdvw4bpuq4u-s1p-8x10-na-oak-am,777.774836839,,continue,manual,85.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/8_-_Oak_Frame_7ee58e11-df6b-40b8-8082-0dac3c33aa2b.png?v=1761147720,2,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/152b1498-0dd7-4d7c-9b29-8814aa7aeaf5.preview.lg.jpg?v=1760020914,lb,,,,,,,,,
baltimore-marathon,,,,,,,,,8x10,,,Black Oak,,,,,mdvw4bpuq4u-s1p-8x10-bl-oak-am,777.774836839,,continue,manual,85.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/62e13e07-1fd1-4777-bffa-5da80995eab9.preview.lg.jpg?v=1761147720,3,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/152b1498-0dd7-4d7c-9b29-8814aa7aeaf5.preview.lg.jpg?v=1760020914,lb,,,,,,,,,
baltimore-marathon,,,,,,,,,12x18,,,Unframed,,,,,mdvw4bpuq4u-s1p-12x18-unf-am,196.496214684,,continue,manual,80.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/dafa21a3-5417-4dc9-a21f-57d3ca8de5d1.preview.lg.jpg?v=1761147720,4,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/152b1498-0dd7-4d7c-9b29-8814aa7aeaf5.preview.lg.jpg?v=1760020914,lb,,,,,,,,,
baltimore-marathon,,,,,,,,,12x18,,,Natural Oak,,,,,mdvw4bpuq4u-s1p-12x18-na-pok-am,1846.438460559,,continue,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/108aaebb-df13-48b7-b073-edb7ad1c80f7.preview.lg.jpg?v=1761147720,5,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/152b1498-0dd7-4d7c-9b29-8814aa7aeaf5.preview.lg.jpg?v=1760020914,lb,,,,,,,,,
baltimore-marathon,,,,,,,,,12x18,,,Black Oak,,,,,mdvw4bpuq4u-s1p-12x18-bl-pok-am,1846.438460559,,continue,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/62fa389f-b765-4bcf-8aa6-eca9c3865295.preview.lg.jpg?v=1761147720,6,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/152b1498-0dd7-4d7c-9b29-8814aa7aeaf5.preview.lg.jpg?v=1760020914,lb,,,,,,,,,
baltimore-marathon,,,,,,,,,16x24,,,Unframed,,,,,mdvw4bpuq4u-s1p-16x24-unf-am,221.398435797,,continue,manual,100.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/07e73f58-a815-467a-aad6-b50b546cb3fa.preview.lg.jpg?v=1761147720,7,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/152b1498-0dd7-4d7c-9b29-8814aa7aeaf5.preview.lg.jpg?v=1760020914,lb,,,,,,,,,
baltimore-marathon,,,,,,,,,16x24,,,Natural Oak,,,,,mdvw4bpuq4u-s1p-16x24-na-pok-am,3232.117791672,,continue,manual,190.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/065b0db8-891c-40db-9ec2-567a3f12532d.preview.lg.jpg?v=1761147720,8,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/152b1498-0dd7-4d7c-9b29-8814aa7aeaf5.preview.lg.jpg?v=1760020914,lb,,,,,,,,,
baltimore-marathon,,,,,,,,,16x24,,,Black Oak,,,,,mdvw4bpuq4u-s1p-16x24-bl-pok-am,3232.117791672,,continue,manual,190.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/a21c8a39-39aa-42b4-a953-4a2ab1f3856b.preview.lg.jpg?v=1761147720,9,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/152b1498-0dd7-4d7c-9b29-8814aa7aeaf5.preview.lg.jpg?v=1760020914,lb,,,,,,,,,
baltimore-marathon,,,,,,,,,24x36,,,Unframed,,,,,mdvw4bpuq4u-s1p-24x36-unf-am,326.631865637,,continue,manual,120.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/7f6e37c2-a559-4b24-86ca-81ec330c4cb9.preview.lg.jpg?v=1761147720,10,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/152b1498-0dd7-4d7c-9b29-8814aa7aeaf5.preview.lg.jpg?v=1760020914,lb,,,,,,,,,
baltimore-marathon,,,,,,,,,24x36,,,Natural Oak,,,,,mdvw4bpuq4u-s1p-24x36-na-oak-am,6750.633805762,,continue,manual,250.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/ab7c9033-a71e-4047-b820-e9118a5971bb.preview.lg.jpg?v=1761148091,11,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/152b1498-0dd7-4d7c-9b29-8814aa7aeaf5.preview.lg.jpg?v=1760020914,lb,,,,,,,,,
baltimore-marathon,,,,,,,,,24x36,,,Black Oak,,,,,mdvw4bpuq4u-s1p-24x36-bl-oak-am,6750.633805762,,continue,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/152b1498-0dd7-4d7c-9b29-8814aa7aeaf5.preview.lg.jpg?v=1760020914,lb,,,,,,,,,
berlin,Berlin Marathon Personalized Race Print,"<p><meta charset=""utf-8""><em>*Disclaimer: This artwork is an independent commemorative piece and is not affiliated with or endorsed by the Berlin Marathon.</em></p>
<p>Trackstar's Berlin Marathon print is a customizable print featuring your runner's name, official time, pace, and race-day weather.</p>
<p>This thoughtful and beautifully made race print is the best and easiest way to show your runner that you love them.</p>
<p>Each print is personalized with:</p>
<ul>
<li>The runner’s name, bib number, finish time, pace</li>
<li>The official race date</li>
<li>Actual race-day weather</li>
<li>And a beautifully illustrated race course map</li>
</ul>",Artelo,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints","","personalized, YGroup_personalized",true,Size,8x10,,Frame,Unframed,,,,,7tcd9le3tnc-s1p-8x10-unf-am,96.932689469,,continue,manual,60.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/2d9799c4-c5a8-402d-84cf-2101d65a666a.preview.lg.jpg?v=1769038261,1,"",false,,,500044,,,,,,,,,,,,'58,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/2d9799c4-c5a8-402d-84cf-2101d65a666a.preview.lg.jpg?v=1769038261,lb,,,true,,,true,,,active
berlin,,,,,,,,,8x10,,,Natural Oak,,,,,7tcd9le3tnc-s1p-8x10-na-oak-am,777.774836839,,continue,manual,85.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/5799da08-3082-4403-8f99-8b28ad7ccc89.preview.lg.jpg?v=1769038261,2,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/2d9799c4-c5a8-402d-84cf-2101d65a666a.preview.lg.jpg?v=1769038261,lb,,,,,,,,,
berlin,,,,,,,,,8x10,,,Black Oak,,,,,7tcd9le3tnc-s1p-8x10-bl-oak-am,777.774836839,,continue,manual,85.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/57591df0-24dc-440e-b9aa-de6a72bb7121.preview.lg.jpg?v=1769038261,3,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/2d9799c4-c5a8-402d-84cf-2101d65a666a.preview.lg.jpg?v=1769038261,lb,,,,,,,,,
berlin,,,,,,,,,12x18,,,Unframed,,,,,7tcd9le3tnc-s1p-12x18-unf-am,196.496214684,,continue,manual,80.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/87f36691-ce1c-4040-9ea8-cc078c47ae14.preview.lg.jpg?v=1769038261,4,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/2d9799c4-c5a8-402d-84cf-2101d65a666a.preview.lg.jpg?v=1769038261,lb,,,,,,,,,
berlin,,,,,,,,,12x18,,,Natural Oak,,,,,7tcd9le3tnc-s1p-12x18-na-pok-am,1846.438460559,,continue,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/17cde66c-a441-4029-9782-4cc6ed75d385.preview.lg.jpg?v=1769038261,5,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/2d9799c4-c5a8-402d-84cf-2101d65a666a.preview.lg.jpg?v=1769038261,lb,,,,,,,,,
berlin,,,,,,,,,12x18,,,Black Oak,,,,,7tcd9le3tnc-s1p-12x18-bl-pok-am,1846.438460559,,continue,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/22156065-1c91-43c5-8f8d-05c814e120a3.preview.lg.jpg?v=1769038261,6,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/2d9799c4-c5a8-402d-84cf-2101d65a666a.preview.lg.jpg?v=1769038261,lb,,,,,,,,,
berlin,,,,,,,,,16x24,,,Unframed,,,,,7tcd9le3tnc-s1p-16x24-unf-am,221.398435797,,continue,manual,100.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/4205ceed-468a-4a39-a338-54237ff37e65.preview.lg.jpg?v=1769038261,7,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/2d9799c4-c5a8-402d-84cf-2101d65a666a.preview.lg.jpg?v=1769038261,lb,,,,,,,,,
berlin,,,,,,,,,16x24,,,Natural Oak,,,,,7tcd9le3tnc-s1p-16x24-na-pok-am,3232.117791672,,continue,manual,190.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/f34d2af4-a2eb-42c9-8399-5c07d0436fde.preview.lg.jpg?v=1769038261,8,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/2d9799c4-c5a8-402d-84cf-2101d65a666a.preview.lg.jpg?v=1769038261,lb,,,,,,,,,
berlin,,,,,,,,,16x24,,,Black Oak,,,,,7tcd9le3tnc-s1p-16x24-bl-pok-am,3232.117791672,,continue,manual,190.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/9b0f8680-76ab-411a-8b5f-dfd7ff14d11a.preview.lg.jpg?v=1769038261,9,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/2d9799c4-c5a8-402d-84cf-2101d65a666a.preview.lg.jpg?v=1769038261,lb,,,,,,,,,
berlin,,,,,,,,,24x36,,,Unframed,,,,,7tcd9le3tnc-s1p-24x36-unf-am,326.631865637,,continue,manual,120.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/2d9799c4-c5a8-402d-84cf-2101d65a666a.preview.lg.jpg?v=1769038261,lb,,,,,,,,,
berlin,,,,,,,,,24x36,,,Natural Oak,,,,,7tcd9le3tnc-s1p-24x36-na-oak-am,6750.633805762,,continue,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/2d9799c4-c5a8-402d-84cf-2101d65a666a.preview.lg.jpg?v=1769038261,lb,,,,,,,,,
berlin,,,,,,,,,24x36,,,Black Oak,,,,,7tcd9le3tnc-s1p-24x36-bl-oak-am,6750.633805762,,continue,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/2d9799c4-c5a8-402d-84cf-2101d65a666a.preview.lg.jpg?v=1769038261,lb,,,,,,,,,
buffalo,Buffalo Marathon Personalized Race Print,"<p><strong>Trackstar is the Official Race Print Partner of the Buffalo Marathon.</strong></p>
<p>Trackstar's Buffalo Marathon print is a customizable print featuring your runner's name, official time, pace, and race-day weather.</p>
<p>This thoughtful and beautifully made race print is the best and easiest way to show your runner that you love them.</p>
<p>Each print is personalized with:</p>
<ul class=""nml__editor__content__bullet__list"">
<li class=""nml__editor__content__listItem"">
<p>The runner’s name, bib number, finish time, pace</p>
</li>
<li class=""nml__editor__content__listItem"">
<p>The official race date</p>
</li>
<li class=""nml__editor__content__listItem"">
<p>Actual race-day weather</p>
</li>
<li class=""nml__editor__content__listItem"">
<p>And a beautifully illustrated race course map</p>
</li>
</ul>
<p>Choose from framed or unframed, and we’ll handle the rest. Just give us the runner’s name and we’ll make you look like the most thoughtful gift-giver alive.<strong></strong></p>",Artelo,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints","","partner, personalized, YGroup_personalized",true,Size,8x10,,Frame,Unframed,,,,,mr63j0gf8rt-s1p-8x10-unf-am,96.932689469,,continue,manual,60.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/23002da5-6709-4485-939e-f7f3c853334d.preview.lg.jpg?v=1768601656,1,"",false,,,500044,,,,,,,,,,,,'58,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/23002da5-6709-4485-939e-f7f3c853334d.preview.lg.jpg?v=1768601656,lb,,,true,,,true,,,active
buffalo,,,,,,,,,8x10,,,Natural Oak,,,,,mr63j0gf8rt-s1p-8x10-na-oak-am,777.774836839,,continue,manual,85.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/2481d1b3-142a-447f-b774-c5ed48ef258b.preview.lg.jpg?v=1768601656,2,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/23002da5-6709-4485-939e-f7f3c853334d.preview.lg.jpg?v=1768601656,lb,,,,,,,,,
buffalo,,,,,,,,,8x10,,,Black Oak,,,,,mr63j0gf8rt-s1p-8x10-bl-oak-am,777.774836839,,continue,manual,85.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/56f2ee1b-fd25-41af-9ef7-5f15c09443c8.preview.lg.jpg?v=1768601656,3,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/23002da5-6709-4485-939e-f7f3c853334d.preview.lg.jpg?v=1768601656,lb,,,,,,,,,
buffalo,,,,,,,,,12x18,,,Unframed,,,,,mr63j0gf8rt-s1p-12x18-unf-am,196.496214684,,continue,manual,80.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/247ea121-b615-49fb-b3e4-454df6b08c36.preview.lg.jpg?v=1768601656,4,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/23002da5-6709-4485-939e-f7f3c853334d.preview.lg.jpg?v=1768601656,lb,,,,,,,,,
buffalo,,,,,,,,,12x18,,,Natural Oak,,,,,mr63j0gf8rt-s1p-12x18-na-pok-am,1846.438460559,,continue,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/45b160f2-a593-4f41-a652-daa49dba056b.preview.lg.jpg?v=1768601656,5,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/23002da5-6709-4485-939e-f7f3c853334d.preview.lg.jpg?v=1768601656,lb,,,,,,,,,
buffalo,,,,,,,,,12x18,,,Black Oak,,,,,mr63j0gf8rt-s1p-12x18-bl-pok-am,1846.438460559,,continue,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/6c8562a3-da33-4288-bea3-105fdb3e71e1.preview.lg.jpg?v=1768601656,6,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/23002da5-6709-4485-939e-f7f3c853334d.preview.lg.jpg?v=1768601656,lb,,,,,,,,,
buffalo,,,,,,,,,16x24,,,Unframed,,,,,mr63j0gf8rt-s1p-16x24-unf-am,221.398435797,,continue,manual,100.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/3936bb79-b048-49af-90f1-eb5d8641ba5e.preview.lg.jpg?v=1768601656,7,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/23002da5-6709-4485-939e-f7f3c853334d.preview.lg.jpg?v=1768601656,lb,,,,,,,,,
buffalo,,,,,,,,,16x24,,,Natural Oak,,,,,mr63j0gf8rt-s1p-16x24-na-pok-am,3232.117791672,,continue,manual,190.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/f63ba3cc-d560-417e-961b-503d45b5f249.preview.lg.jpg?v=1768601656,8,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/23002da5-6709-4485-939e-f7f3c853334d.preview.lg.jpg?v=1768601656,lb,,,,,,,,,
buffalo,,,,,,,,,16x24,,,Black Oak,,,,,mr63j0gf8rt-s1p-16x24-bl-pok-am,3232.117791672,,continue,manual,190.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/6f629d39-b2e6-4fb5-8bff-79b025cf7801.preview.lg.jpg?v=1768601656,9,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/23002da5-6709-4485-939e-f7f3c853334d.preview.lg.jpg?v=1768601656,lb,,,,,,,,,
buffalo,,,,,,,,,24x36,,,Unframed,,,,,mr63j0gf8rt-s1p-24x36-unf-am,326.631865637,,continue,manual,120.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/022c4964-2d67-4142-8eac-f85947d88ac9.preview.lg.jpg?v=1768601656,10,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/23002da5-6709-4485-939e-f7f3c853334d.preview.lg.jpg?v=1768601656,lb,,,,,,,,,
buffalo,,,,,,,,,24x36,,,Natural Oak,,,,,mr63j0gf8rt-s1p-24x36-na-oak-am,6750.633805762,,continue,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/23002da5-6709-4485-939e-f7f3c853334d.preview.lg.jpg?v=1768601656,lb,,,,,,,,,
buffalo,,,,,,,,,24x36,,,Black Oak,,,,,mr63j0gf8rt-s1p-24x36-bl-oak-am,6750.633805762,,continue,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/23002da5-6709-4485-939e-f7f3c853334d.preview.lg.jpg?v=1768601656,lb,,,,,,,,,
cim,California International Marathon (CIM) Personalized Race Print,"<p><strong>Trackstar is the Official Race Print Partner of the California International Marathon (CIM).</strong></p>
<p>Trackstar's California International Marathon (CIM) print is a customizable print featuring your runner's name, official time, pace, and race-day weather.</p>
<p>This thoughtful and beautifully made race print is the best and easiest way to show your runner that you love them.</p>
<p>Each print is personalized with:</p>
<ul class=""nml__editor__content__bullet__list"">
<li class=""nml__editor__content__listItem"">
<p>The runner’s name, bib number, finish time, pace</p>
</li>
<li class=""nml__editor__content__listItem"">
<p>The official race date</p>
</li>
<li class=""nml__editor__content__listItem"">
<p>Actual race-day weather</p>
</li>
<li class=""nml__editor__content__listItem"">
<p>And a beautifully illustrated race course map</p>
</li>
</ul>
<p>Choose from framed or unframed, and we’ll handle the rest. Just give us the runner’s name and we’ll make you look like the most thoughtful gift-giver alive.<strong></strong></p>",Artelo,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints","","partner, personalized, YGroup_personalized",true,Size,8x10,,Frame,Unframed,,,,,u340k0skcw9-s1p-8x10-unf-am,96.932689469,,continue,manual,60.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/ae096a9d-6a5a-4845-8597-a4c6d2adc476.preview.lg.jpg?v=1764318313,1,"",false,,,500044,,,,,,,,,,,,'58,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/ae096a9d-6a5a-4845-8597-a4c6d2adc476.preview.lg.jpg?v=1764318313,lb,,,true,,,true,,,active
cim,,,,,,,,,8x10,,,Natural Oak,,,,,u340k0skcw9-s1p-8x10-na-oak-am,777.774836839,,continue,manual,85.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/2f2da26b-cc32-4e24-88bc-e4b15f98a63a.preview.lg.jpg?v=1764318313,2,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/ae096a9d-6a5a-4845-8597-a4c6d2adc476.preview.lg.jpg?v=1764318313,lb,,,,,,,,,
cim,,,,,,,,,8x10,,,Black Oak,,,,,u340k0skcw9-s1p-8x10-bl-oak-am,777.774836839,,continue,manual,85.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/ccfe04de-4f1f-4655-8ec6-64bac7a417e6.preview.lg.jpg?v=1764280654,3,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/ae096a9d-6a5a-4845-8597-a4c6d2adc476.preview.lg.jpg?v=1764318313,lb,,,,,,,,,
